pointID,TAS,PRE,RSDS,VPD,DEPTH,SAND,CLAY,SOC,CEC,PH,DEM,Aspect,Slope
16463,250,2088,166,11022,200,3186,4149,1675,894,455,262.275,199.779,7.89216
16464,251,2091,165,11042,200,3243,4202,1537,853,455,303.6,185.241,10.7089
16465,251,2096,165,11068,200,3358,4049,1537,881,450,293.36,158.935,7.77464
16466,253,2103,165,11107,200,3463,4077,1526,875,455,273.335,159.482,6.2352
16467,252,2114,165,11070,200,3687,4111,1496,891,455,260.574,157.652,7.24445
16468,252,2117,165,11049,200,3700,4101,1626,1102,455,272.778,189.959,5.8749
16469,250,2118,165,10986,200,3412,4155,1899,1162,456,286.014,181.646,7.29296
16470,251,2118,165,11007,200,3313,4091,1961,1074,456,305.645,139.135,9.45441
16471,252,2118,165,11069,200,3313,4091,1621,1074,456,270.334,153.56,4.44208
16472,252,2117,165,11065,200,3424,4088,1590,936,459,270.974,178.512,4.79155
16473,252,2113,165,11060,200,3466,4169,1532,1019,457,278.992,171.056,4.28142
16474,252,2107,165,11095,200,3396,4156,1653,1094,458,270.391,163.988,5.19641
16475,253,2097,166,11141,200,3366,4145,1653,1050,462,270.391,163.988,5.19641
16476,252,2085,166,11128,200,3405,4274,1826,983,460,257.409,155.375,5.72914
16477,255,2069,166,11256,200,3551,4124,1742,967,457,271.875,175.676,12.0438
16478,255,2051,167,11309,200,3587,3980,1619,896,455,232.46,162.779,4.27381
16479,256,2015,167,11438,200,3719,3931,1385,842,455,219.844,144.213,4.07761
16480,257,1998,167,11500,200,3790,3837,1419,854,455,210.493,160.153,3.97997
16481,257,1984,167,11549,200,3790,3837,1478,854,455,203.249,168.774,4.09758
16482,256,1973,167,11571,200,3532,3931,1419,875,455,208.82,175.522,4.60735
16483,256,1965,167,11596,200,3372,4061,1611,924,455,217.679,183.459,5.03317
16484,257,1959,167,11646,200,3527,4021,1591,981,455,203.474,170.546,4.39964
16485,256,1956,167,11637,200,3459,4065,1591,951,455,219.09,171.801,5.0424
16486,256,1954,167,11667,200,3504,4025,1584,850,455,214.725,161.954,4.75072
16487,257,1953,167,11693,200,3549,3957,1518,817,455,207.095,168.451,4.72734
16488,257,1951,167,11704,200,3578,4051,1445,850,448,207.095,168.451,4.72734
16489,256,1950,167,11683,200,3738,3981,1393,891,450,209.727,183.557,4.67769
16490,257,1948,167,11726,200,3667,4019,1419,928,456,223.165,159.745,6.31221
16491,257,1941,167,11772,200,3667,4019,1577,928,456,214.977,146.635,6.73334
16492,258,1936,168,11801,200,3589,3909,1455,948,458,205.388,175.258,5.82469
16493,258,1930,168,11822,200,3773,3869,1385,1002,458,195.916,176.9,4.93872
16494,258,1922,168,11852,200,3817,3811,1385,984,460,205.127,172.384,8.06051
16495,259,1914,168,11909,200,3698,3869,1475,951,465,186.23,146.668,4.81772
16496,259,1905,168,11951,200,3686,3874,1401,952,456,180.051,151.856,3.96579
16497,259,1897,168,11982,200,3799,3859,1361,925,455,172.285,167.882,3.991
16498,260,1892,169,12010,200,3664,3936,1384,1043,455,174.218,139.993,3.92682
16499,260,1887,169,12040,200,3611,3838,1424,1138,455,166.522,165.062,3.89481
16500,260,1885,169,12061,200,3703,3771,1382,1001,452,162.319,155.767,3.89353
16501,261,1885,169,12079,200,3703,3771,1430,1001,452,162.319,155.767,3.89353
16502,261,1886,169,12094,200,3697,3774,1400,993,455,157.964,160.271,3.64839
16503,261,1892,169,12099,200,3716,3895,1329,1042,455,155.256,169.786,3.32908
16504,261,1896,169,12099,200,3711,3852,1329,1033,455,158.774,164.857,4.75671
16505,260,1900,169,12088,200,3841,3852,1302,963,455,164.669,175.731,4.74948
16506,261,1905,169,12109,200,3870,3835,1305,991,455,158.527,156.073,4.12165
16507,261,1909,169,12111,200,3930,3853,1278,1048,455,158.357,166.306,3.80534
16508,261,1912,169,12129,200,3892,3794,1385,982,455,154.082,164.115,3.96764
16509,262,1915,169,12149,200,3792,3859,1417,933,456,146.769,158.503,3.68006
16510,260,1916,169,12119,200,3736,3926,1497,1037,458,163.183,196.597,6.43161
16511,261,1914,169,12147,200,3736,3926,1523,1037,458,163.019,174.08,6.95387
16512,261,1908,169,12200,200,3688,3922,2111,991,459,151.721,145.555,5.0653
16513,262,1903,169,12262,200,3577,3879,3388,998,459,151.721,145.555,5.0653
16514,262,1897,169,12280,200,3490,3729,3388,1021,457,133.748,151.419,2.68765
16515,262,1892,169,12286,200,3498,3805,1407,978,454,138.901,173.366,3.05061
16516,262,1886,169,12327,200,3667,3654,1467,931,455,152.402,151.129,3.13774
16517,262,1888,169,12322,200,3778,3719,1526,942,453,144.377,168.235,2.76879
16518,260,1895,169,12268,200,3713,3788,1578,933,452,158.074,191.149,4.23684
16519,261,1906,169,12267,200,3694,3880,1391,908,452,167.673,150.353,3.93018
16520,260,1922,169,12226,200,3716,3946,1399,963,455,163.306,177.668,4.04969
16521,260,1942,168,12171,200,3716,3946,1445,963,455,173.32,172.803,4.37179
16522,259,1964,169,12108,200,3511,3935,1466,1088,458,181.761,180.581,4.92006
16523,260,1985,169,12085,200,3497,3934,1430,1092,458,176.27,166.024,4.53596
16524,260,2001,169,12055,200,3523,3950,1430,1002,457,170.964,168.461,3.95019
16525,260,2011,169,12040,200,3546,3808,1376,1004,455,167.74,182.926,4.10291
16526,260,2012,169,12014,200,3497,3787,1399,1049,452,167.74,182.926,4.10291
16527,261,2003,169,12055,200,3569,3769,1404,1016,449,174.821,143.926,3.5709
16528,262,1967,169,12161,200,3595,3831,1386,1042,458,157.884,164.083,3.5581
16529,262,1947,170,12204,200,3602,3800,1465,995,459,148.199,154.399,3.44729
16530,261,1931,170,12224,200,3832,3589,1404,985,461,154.206,186.623,3.05154
16531,260,1920,170,12211,200,3832,3589,1480,985,461,163.041,196.494,3.46628
16532,260,1916,170,12232,200,3723,3724,1371,1066,458,173.868,153.197,3.34961
16533,260,1918,169,12217,200,3780,3661,1405,1074,458,171.186,193.183,4.4083
16534,259,1924,169,12157,200,3793,3767,1405,1002,458,189.914,179.757,5.3924
16535,260,1932,170,12194,200,3855,3834,1507,917,457,178.992,146.431,5.33479
16536,260,1941,170,12167,200,3641,3760,1427,958,458,173.777,168.686,4.51709
16537,260,1948,170,12126,200,3682,3813,1421,986,458,182.748,171.7,3.96039
16538,260,1951,170,12131,200,3892,3748,1367,1002,458,176.391,149.119,5.09289
16539,261,1951,170,12140,200,3809,3689,1399,1047,460,176.391,149.119,5.09289
16540,261,1938,170,12151,200,3809,3689,1310,1047,460,180.149,156.484,4.82868
16541,261,1925,170,12184,200,3586,3612,1232,1127,456,173.767,171.608,4.7046
16601,255,2002,167,11299,200,3562,4102,1531,996,448,218.396,171.669,4.05299
16602,254,2010,167,11276,200,3573,4075,1426,977,446,223.862,199.349,3.67611
16603,254,2014,167,11272,200,3468,3958,1460,1059,451,231.821,184.436,3.90879
16604,254,2017,167,11281,200,3468,3958,1474,1059,451,229.308,152.839,3.87548
16605,254,2019,167,11280,200,3537,3931,1427,1028,451,227.112,174.351,4.11122
16606,254,2020,167,11272,200,3594,3794,1439,1030,452,235.985,181.903,4.21342
16607,254,2026,166,11267,200,3591,3805,1439,933,455,227.146,184.506,4.17523
16608,254,2029,166,11247,200,3585,3803,1459,909,455,236.661,157.581,3.91698
16609,253,2034,166,11218,200,3516,3763,1483,978,459,243.037,205.115,4.15775
16610,254,2038,166,11213,200,3517,3881,1816,1040,461,239.231,150.417,4.02814
16611,254,2042,166,11211,200,3468,3888,2221,1079,460,239.231,150.417,4.02814
16612,253,2046,166,11167,200,3459,3912,1741,969,455,232.343,176.836,4.30094
16613,253,2051,166,11151,200,3442,3961,1523,886,455,250.859,173.607,4.08634
16614,253,2055,166,11145,200,3442,3961,1387,886,455,250.214,163.697,4.69965
16615,253,2059,166,11126,200,3446,4007,1440,869,452,249.043,190.099,4.60503
16616,254,2062,166,11145,200,3499,4014,1403,929,455,242.326,146.436,4.13728
16617,255,2062,166,11146,200,3693,3949,1403,945,455,231.049,161.7,3.69628
16618,255,2059,166,11155,200,3845,3967,1350,930,451,227.939,168.625,4.01455
16619,255,2041,167,11195,200,3842,4019,1351,877,451,228.532,159.609,4.15718
16620,255,2027,167,11233,200,3871,3959,1428,845,455,221.146,175.071,3.55205
16621,255,2012,167,11268,200,3657,4005,1345,828,452,219.281,173.96,4.0618
16622,255,1998,167,11289,200,3794,4019,1356,838,452,226.19,181.334,3.97385
16623,254,1985,168,11314,200,3747,4030,1446,862,451,231.044,190.368,3.42192
16624,254,1976,168,11331,200,3747,4030,1421,862,451,231.044,190.368,3.42192
16625,254,1969,168,11343,200,3801,3994,1366,897,455,234.11,166.027,3.892
16626,254,1966,168,11350,200,3797,4109,1368,876,451,238.042,183.731,3.60247
16627,254,1965,168,11352,200,3553,4228,1368,893,450,243.019,175.896,3.72426
16628,254,1967,168,11357,200,3503,4285,1392,882,448,244.734,160.987,3.60867
16629,254,1973,167,11346,200,3544,4268,1428,912,445,240.902,169.974,4.02759
16630,254,1983,167,11325,200,3606,3989,1466,958,443,239.995,165.983,3.79398
16631,252,2016,166,11199,200,3556,3894,1494,1000,448,262.696,201.998,4.793
16632,251,2037,166,11121,200,3547,3944,1476,981,451,278.575,187.157,4.2277
16633,251,2060,166,11062,200,3560,3907,1546,969,446,284.394,158.806,4.04912
16634,252,2081,166,11027,200,3560,3907,1494,969,446,276.127,155.74,3.46238
16635,252,2099,166,10993,200,3559,4009,1492,972,455,268.482,177.026,3.68407
16636,251,2112,166,10927,200,3428,4077,1553,966,452,281.999,185.098,4.78076
16637,252,2121,166,10920,200,3505,4091,1553,932,452,281.999,185.098,4.78076
16638,252,2124,166,10911,200,3456,4114,1553,879,450,274.736,179.582,3.68332
16639,253,2123,167,10940,200,3437,4011,1482,867,450,270.212,132.174,3.71296
16640,253,2117,167,10962,200,3398,4063,1572,979,455,259.233,153.888,3.53908
16641,253,2108,167,10986,200,3347,4067,1607,964,455,248.405,150.115,3.34712
16642,254,2095,167,11035,200,3335,4083,1567,951,447,244.675,150.244,4.73988
16643,254,2066,168,11108,200,3335,4083,1421,951,447,244.548,185.104,4.32777
16644,253,2050,168,11126,200,3326,4153,1416,959,449,248.847,172.9,3.36258
16645,254,2035,168,11186,200,3295,4058,1492,975,450,243.737,151.653,3.49711
16646,254,2022,168,11236,200,3288,3928,1495,1011,450,232.208,172.107,3.38356
16647,254,2011,168,11236,200,3352,3981,1495,928,450,247.098,191.281,3.50475
16648,253,2003,168,11245,200,3365,4016,1554,842,456,256.756,178.14,4.13561
16649,253,1998,168,11277,200,3289,3985,1442,835,451,256.756,178.14,4.13561
16650,253,1996,168,11281,200,3497,3964,1413,874,455,251.424,174.167,5.50985
16651,254,1997,168,11315,200,3509,3968,1406,978,448,249.627,138.828,5.44824
16652,253,2003,167,11282,200,3605,3912,1419,972,448,241.692,187.079,3.70527
16653,253,2011,167,11246,200,3605,3912,1426,972,448,251.975,181.996,3.54906
16654,252,2023,167,11210,200,3700,3858,1594,883,452,262.79,172.091,4.73445
16655,252,2037,167,11164,200,3353,4066,1654,989,455,265.142,177.817,4.32367
16656,252,2065,166,11125,200,3282,4028,1661,1074,458,269.029,170.205,5.81947
16657,253,2076,166,11124,200,3330,3959,1633,1039,465,262.273,152.662,4.86705
16658,253,2083,166,11118,200,3410,4062,1606,964,465,254.999,175.886,3.94916
16659,253,2086,166,11119,200,3317,4147,1662,855,460,251.391,157.66,4.32704
16660,254,2085,166,11148,200,3480,4003,1644,809,460,241.805,166.682,4.29101
16661,253,2083,166,11137,200,3505,3869,1430,859,457,253.945,155.73,5.08899
16662,254,2082,166,11155,200,3505,3869,1480,859,457,253.945,155.73,5.08899
16663,252,2083,166,11124,200,3339,4038,1611,965,455,248.793,174.706,3.90439
16664,251,2087,165,11056,200,3254,4291,1707,990,452,267.545,208.034,6.27989
16665,251,2092,165,11062,200,3298,4316,1707,914,455,293.723,179.4,9.21371
16666,251,2100,165,11060,200,3553,4055,1632,827,452,294.823,193.049,10.1866
16667,253,2106,165,11116,200,3634,4055,1526,840,455,279.326,135.49,7.06219
16668,252,2115,165,11077,200,3673,4069,1624,976,455,261.574,178.487,5.82247
16669,251,2117,165,11027,200,3612,3999,1793,1087,456,276.863,204.848,6.43089
16670,251,2117,165,11045,200,3497,4101,1804,1051,456,287.987,152.473,5.17907
16671,251,2117,165,11032,200,3410,4088,1617,960,456,288.978,174.077,7.25374
16672,252,2116,165,11070,200,3410,4088,1547,960,456,272.317,158.82,5.58592
16673,253,2112,165,11104,200,3371,4190,1507,960,457,264.142,138.225,6.27037
16674,254,2105,165,11157,200,3470,4182,1539,990,462,242.78,171.717,5.93626
16675,255,2094,166,11197,200,3509,4122,1539,1057,462,242.78,171.717,5.93626
16676,255,2080,166,11243,200,3443,4029,1660,1003,462,233.614,143.74,5.06216
16677,255,2064,166,11286,200,3494,4024,1678,997,458,226.191,167.947,4.90615
16678,256,2046,167,11352,200,3576,3939,1672,967,455,223.711,150.877,5.19447
16679,256,2026,167,11401,200,3691,3962,1581,921,455,216.629,177.313,4.35252
16680,256,1991,167,11512,200,3703,3957,1541,954,455,217.643,136.163,4.03223
16681,256,1977,167,11557,200,3553,4016,1552,951,455,214.103,175.25,4.08395
16682,256,1966,167,11584,200,3553,4016,1472,951,455,213.245,183.662,4.65143
16683,256,1957,167,11622,200,3296,4156,1417,960,457,217.964,160.618,3.99722
16684,257,1952,167,11657,200,3419,4051,1451,971,457,209.816,173.865,4.55293
16685,256,1949,167,11658,200,3497,3985,1451,975,457,220.438,160.022,5.92651
16686,257,1947,167,11690,200,3669,3845,1635,914,455,209.86,184.94,5.42982
16687,256,1945,167,11686,200,3674,3885,1572,891,455,219.824,180.116,5.13756
16688,257,1943,167,11724,200,3726,3956,1554,926,455,219.824,180.116,5.13756
16689,257,1941,167,11749,200,3898,3918,1459,922,453,206.89,146.645,4.41605
16690,257,1938,167,11765,200,3764,3909,1408,933,455,202.177,160.303,4.8208
16691,258,1935,167,11800,200,3624,3934,1454,943,456,197.563,163.313,4.76029
16692,257,1927,168,11809,200,3624,3934,1420,943,456,209.536,144.956,5.88698
16693,256,1921,168,11780,200,3623,3957,1604,947,457,221.521,204.873,9.1197
16694,258,1916,168,11883,200,3784,4017,1450,939,460,205.7,131.293,7.70125
16695,258,1910,168,11898,200,3756,3896,1450,1020,464,197.738,179.256,6.061
16696,259,1905,168,11953,200,3715,3903,1405,977,459,184.711,148.316,4.14229
16697,259,1898,168,11964,200,3764,3890,1348,983,452,182.762,187.897,4.46002
16698,259,1894,169,11999,200,3710,3936,1398,1016,455,181.456,162.786,5.48045
16699,260,1890,169,12026,200,3791,3822,1395,1078,455,174.423,175.115,4.91646
16700,260,1887,169,12047,200,3749,3843,1353,971,451,170.034,154.426,3.80012
16701,261,1886,169,12075,200,3749,3843,1374,971,451,170.034,154.426,3.80012
16702,261,1886,169,12088,200,3796,3838,1405,925,448,162.989,154.868,3.52336
16703,261,1887,169,12096,200,3831,3818,1347,951,448,163.608,182.172,3.53071
16704,261,1892,169,12133,200,3842,3836,1331,995,452,160.278,160.429,3.66353
16705,261,1894,169,12138,200,3824,3787,1331,994,455,151.698,163.797,3.63762
16706,261,1898,169,12145,200,3895,3668,1279,966,455,151.52,156.138,3.60278
16707,262,1903,169,12159,200,3875,3699,1290,971,455,147.238,167.39,3.70662
16708,261,1907,169,12163,200,3894,3676,1419,894,455,148.97,167.848,3.84656
16709,261,1910,169,12152,200,3767,3845,1448,873,455,152.203,191.648,3.95015
16710,260,1910,169,12134,200,3544,4076,1562,1015,455,172.08,189.984,7.26078
16711,261,1906,169,12192,200,3544,4076,1515,1015,455,157.963,143.691,4.91612
16712,262,1901,169,12263,200,3670,4047,1426,953,456,136.427,146.525,3.31971
16713,262,1895,169,12289,200,3612,3831,1402,940,459,136.427,146.525,3.31971
16714,262,1891,169,12291,200,3536,3805,1402,1006,457,136.501,178.637,2.99886
16715,261,1886,169,12270,200,3587,3906,1366,1026,457,145.675,170.062,3.03598
16716,261,1883,169,12318,200,3640,3859,1438,991,453,167.388,180.114,6.41403
16717,261,1885,169,12332,200,3678,3806,1382,926,452,149.911,167.678,3.43237
16718,261,1892,169,12301,200,3718,3926,1450,916,455,158.22,183.51,3.68338
16719,260,1903,169,12262,200,3637,3934,1386,904,452,169.393,185.007,3.96819
16720,260,1918,169,12230,200,3666,3973,1408,955,452,169.55,170.034,3.81032
16721,260,1938,169,12178,200,3666,3973,1458,955,452,179.387,165.262,3.66531
16722,260,1959,168,12131,200,3627,3813,1405,1029,452,180.5,176.096,3.64721
16723,260,1980,169,12083,200,3608,3786,1423,1040,448,183.148,161.599,4.88087
16724,260,1998,169,12053,200,3628,3842,1423,1056,455,178.921,161.479,4.3956
16725,260,2010,169,12030,200,3484,3911,1414,1031,455,176.675,173.589,5.10708
16726,260,2013,169,12018,200,3467,3859,1408,991,457,176.675,173.589,5.10708
16727,261,2005,169,12069,200,3550,3812,1438,994,449,176.871,152.252,4.2898
16728,261,1990,169,12091,200,3656,3820,1431,1049,457,161.214,165.966,3.74026
16729,262,1949,170,12220,200,3670,3703,1389,977,458,152.135,154.093,3.46417
16730,261,1930,170,12218,200,3785,3648,1400,988,458,151.97,202.43,3.47207
16731,261,1917,170,12241,200,3785,3648,1406,988,458,166.141,157.205,3.54662
16732,261,1910,170,12269,200,3792,3626,1386,1033,460,167.498,156.4,3.52902
16733,260,1911,170,12239,200,3793,3597,1367,1024,457,171.118,194.641,4.01294
16734,260,1916,169,12204,200,3827,3689,1367,1056,457,181.222,182.731,4.544
16735,260,1926,169,12202,200,3711,3732,1384,1053,458,183.499,137.064,4.18441
16736,260,1937,169,12155,200,3655,3734,1426,1036,462,184.261,200.998,4.65366
16737,260,1947,169,12129,200,3680,3764,1376,984,457,188.772,165.76,4.60082
16738,260,1956,170,12126,200,3792,3671,1322,1049,452,180.836,152.958,4.78435
16739,260,1960,170,12109,200,3684,3697,1301,1139,458,180.836,152.958,4.78435
16740,260,1960,170,12115,200,3623,3750,1301,1175,457,180.526,152.605,4.47255
16741,261,1944,170,12142,200,3623,3750,1308,1175,457,182.587,172.951,4.86201
16801,255,1992,167,11323,200,3565,3988,1493,993,452,218.928,179.412,3.75217
16802,255,2004,167,11300,200,3603,3933,1456,1078,449,219.321,155.007,3.93699
16803,254,2013,167,11271,200,3509,3968,1436,1051,446,226.649,183.154,4.19506
16804,254,2018,167,11262,200,3509,3968,1523,1051,446,237.123,176.175,3.91632
16805,253,2022,167,11245,200,3558,3928,1616,1023,451,250.292,191.182,5.48218
16806,253,2023,167,11249,200,3521,3772,1489,1065,452,241.622,163.252,4.79232
16807,253,2024,167,11244,200,3546,3787,1407,978,451,245.17,168.13,4.18462
16808,254,2026,166,11262,200,3510,3744,1407,962,450,229.365,146.407,3.89241
16809,254,2026,166,11248,200,3461,3864,1420,962,455,229.761,195.252,4.09253
16810,254,2027,166,11246,200,3442,3906,1546,999,456,230.691,153.27,3.73127
16811,254,2029,166,11240,200,3500,3933,1937,1027,462,230.691,153.27,3.73127
16812,254,2032,166,11221,200,3547,3995,1611,920,460,226.184,182.949,3.87296
16813,254,2036,166,11202,200,3603,4107,1598,870,455,232.301,178.125,4.57242
16814,253,2041,166,11176,200,3603,4107,1508,870,455,235.563,174.332,4.39004
16815,253,2046,166,11160,200,3596,4108,1360,872,455,244.268,169.314,4.07813
16816,254,2051,166,11154,200,3538,4059,1315,987,455,242.048,167.804,4.04901
16817,254,2053,166,11148,200,3667,4012,1352,982,455,243.936,171.584,4.34755
16818,255,2053,167,11164,200,3746,3976,1352,921,451,230.984,152.714,3.67269
16819,255,2050,167,11172,200,3705,3938,1333,920,448,232.317,171.74,3.79567
16820,255,2031,167,11217,200,3770,4113,1362,874,451,227.731,165.639,3.70961
16821,255,2017,167,11256,200,3657,3934,1361,841,448,223.035,156.462,3.37147
16822,255,2004,167,11292,200,3726,3982,1325,847,451,218.966,183.343,3.83761
16823,255,1992,168,11318,200,3638,4016,1325,843,448,221.215,154.607,3.64371
16824,255,1983,168,11338,200,3638,4016,1351,843,448,221.215,154.607,3.64371
16825,255,1977,168,11345,200,3707,4055,1406,932,447,222.515,167.378,3.73218
16826,254,1973,168,11342,200,3667,4085,1371,965,451,229.766,189.251,3.70231
16827,253,1972,168,11329,200,3627,4159,1371,907,446,240.428,181.906,3.94758
16828,254,1975,168,11334,200,3588,4075,1377,875,448,249.901,165.976,4.38075
